fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note,punteggio
PagineGialle,Ristoranti/Pizzerie,Varese,Il Cantuccio,"Viale Borri Luigi, 15 - 21100 Varese (VA)",0332 263509,,,,9
PagineGialle,Ristoranti/Pizzerie,Varese,Il Convivio del Sacro Monte,"Via Assunzione, 5 - 21100 Varese (VA)",375 6821683,https://ilconviviodelsacro.wixsite.com/il-convivio-del-sacr,"[Home | Il Convivio Del Sacro Monte] Home | Il Convivio Del Sacro Monte top of page This website was built on Wix. Create yours today. Get Started Il Convivio del Sacro Monte Panineria & Gastronomia Artigianale Chi siamo Il Convivio del Sacro Monte Panineria & Gastronomia Artigianale Nella splendida cornice del Sacro Monte di Varese sorge ""Il Convivio"", un punto di ristoro per chi vuole concedersi una pausa. Le nostre specialità hanno ingredienti selezionati dal gusto di casa. Potrete scegliere tra panini gourmet con salumi di prim | SUGGERIMENTI: Check energetico completo con termocamera",,9
PagineGialle,Ristoranti/Pizzerie,Varese,Il Mago - Pizza&Kebab,"Via Manin Daniele, 30 - 21100 Varese (VA)",342 0743975,,,,9
PagineGialle,Ristoranti/Pizzerie,Varese,Imperator Pizza Kebab,"Via Como, 26 - 21100 Varese (VA)","0332 1954205, 0332 973628",,,,9
PagineGialle,Ristoranti/Pizzerie,Varese,Irma,"Via Belvedere, 17 - 21100 Varese (VA)","0332 229125, 328 2862863",http://www.osteriairma.it/,"[Osteria Irma | Cooking with smile] Osteria Irma | Cooking with smile OSTERIA IRMA Cooking with Smile prenota La cucina del territorio a 1100 metri nel cuore del Campo dei Fiori Nel Parco Regionale Campo dei Fiori di Varese, a 1100 metri di quota, Osteria Irma è un luogo dove la cucina racconta il territorio. Nata nel 2017 dalla passione di Paolo e Laura — e dalla storia della storica Pensione Irma del 1949 — la nostra cucina segue le stagioni e privilegia i piccoli produttori locali. Dai primi di pasta fresca ai secondi di carne, | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,10
PagineGialle,Ristoranti/Pizzerie,Varese,Joyfood,"Via Speroni Giuseppe, 14 - 21100 Varese (VA)",0332 1691016,,,,9
PagineGialle,Ristoranti/Pizzerie,Varese,K Kaiseki,"Viale Milano, 5 - 21100 Varese (VA)","379 2779999, 379 2779999",https://kkaiseki.it/k-kaiseki-varese/,"[K Kaiseki Varese - Il mio blog] K Kaiseki: Il Sushi come non lo avevi mai provato prima. Scoprici anche a Varese! K Kaiseki Varese - Il mio blog K Kaiseki VARESE Il Sushi come non lo avevi mai provato prima PRENOTA UN TAVOLO TAKE AWAY omaggio di benvenuto PROMO SETTIMANALI Menu unlimited K Kaiseki Varese  Dove trovarci Viale Milano 5, 21100 Varese  Contatti 379 277 9999 varese@kkaiseki.it  Parcheggio Parcheggio di fronte al ristorante gratuito dalle 13:00 alle 14:00 e dalle 20 in poi. Disponibili altri parcheggi alla Stazio | SUGGERIMENTI: Check energetico completo con termocamera",,9
PagineGialle,Ristoranti/Pizzerie,Varese,Kobe Sushi,"Viale Valganna, 50 - 21100 Varese (VA)",0332 1957812,https://www.kobesushivarese.it/,"[Kobe Sushi Varese] Benvenuti da Kobe Sushi Varese vi propone prelibatezze uniche della cucina asiatica, giapponese, cinese sushi fusion. Tutto in formula All You Can Eat o alla carta. Kobe Sushi Varese Kobe Sushi Sushi Japanese Chinese Little Italy Cuisine Tavolo Asporto Attraverso tradizione e ricerca L'avanguardia della cucina Fusion asiatica, tra colori e gusti ricercati vi proponiamo menù rivisitati della cucina giapponese, thai e cinese. Un campo sempre in movimento che ha come mission ""la ricerca di nuovi co | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,9
PagineGialle,Ristoranti/Pizzerie,Varese,La Cucina di Altamura,"Via Giannone Pietro, 2 - 21100 Varese (VA)",0332 318886,https://lacucinadialtamura.it/,"[Home - La Cucina di Altamura] Home - La Cucina di Altamura Libertà Varietà Micro porzioni Scopri la cucina La Cucina di Altamura La Cucina di Altamura Da noi scegli quanto e cosa mangiare! “Grande banco con tante specialità pugliesi, Voi scegliete quello che desiderate mangiare anche in micro porzioni, pagate a peso. Ci si accomoda e c’è il servizio al tavolo. Il tutto può essere comodamente portato a casa.” Non esiste un menù da leggere, il vostro appetito e la famosa acquolina in bocca vengono stimolati dalla vista di piat | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness; Relamping LED con payback 8-12 mesi","Consumi: cucina, spa, led",10
PagineGialle,Ristoranti/Pizzerie,Varese,La Piazza Café snc,Piazza Cacciatori delle Alpi 1 - 21100 Varese (VA),0332 286700,,,,9
PagineGialle,Ristoranti/Pizzerie,Varese,Ristorante Pizzeria Marialia,Via Serenza - 22070 Capiago Intimiano (CO),"0332 1951549, 346 2115378",https://marialiacapiagointimiano.metro.rest/?lang=it,[Ristorante Pizzeria Marialia - Capiago Intimiano Co | Cucina Italian nelle mie vicinanze | Prenoti subito] RISTORANTE PIZZERIA MARIALIA ristorante - Pizzeria MARIALIA dal 1980 a Capiago Intimiano Ristorante Pizzeria Marialia - Capiago Intimiano Co | Cucina Italian nelle mie vicinanze | Prenoti subito Ristorante Pizzeria Marialia Il nostro menu Prenotare RISTORANTE PIZZERIA MARIALIA ristorante Pizzeria MARIALIA dal 1980 a Capiago Intimiano Galleria Il nostro locale Il nostro locale I nostri servizi Accessibile Aria condizionata Angolo bambini Parcheggio non custodito Take away Wi-Fi gratuito Accettiam | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Focus su efficientamento climatizzazione,"Consumi: cucina, aria condizionata",10
PagineGialle,Ristoranti/Pizzerie,Varese,Le Grotte di Valganna,"Via Valganna, 17 - 21056 Induno Olona (VA)","0332 200193, 0332 1880579",https://www.grottevalganna.it/,[SITO NON RAGGIUNGIBILE],,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Villa Pio,"Via Alzaia, 22- 21019 Somma Lombardo (VA)",0331 256667,https://www.ristorantepio.it/,"[Home Page - ristorantepio] Locale sulle sponde del Ticino, offre una cucina alla carta ricca di prodotti del territorio e un momento di relax immersi nel verde. Home Page - ristorantepio | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,10
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Ristorante Il Cervo - Malpensa,"Via De Pinedo, 1- 21019 Somma Lombardo (VA)","0331 230821, 0331 230274",https://www.hotelcervo.it/,[Hotel Cervo Malpensa - Hotel close to the airport] Hotel Cervo offre relax e comfort a pochi minuti dall'aeroporto della malpensa. Hotel Cervo Malpensa - Hotel close to the airport / Language: ITALIAN Italian English French Japanese Chinese / Tel +39.0331.230.821 Facebook Twitter Instagram +39.0331.230.821 hotelcervo@malpensa.it Home Page Benvenuti Le camere Il relax Il ristorante La cucina Servizi I nostri servizi I servizi Servizio navetta WIFI gratuita Contatti Come contattarci Come raggiungerci Nei dintorni Aeroporto I voli Arrivi Partenze N | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Focus su efficientamento climatizzazione; Chiave magnetica spegni-tutto per camere,"Consumi: cucina, aria condizionata, camera",10
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Trattoria del Ponte,"Corso Sempione, 99- 21013 Gallarate (VA)","0331 777292, 351 8404200",,,,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Nel Cuore del Mondo,"Via Varallo Pombia, 89- 28053 Castelletto sopra Ticino (NO)",348 0386461,,,,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Boa Vida,"Via Monte Leone, 1- 21013 Gallarate (VA)",327 5754566,http://boavidachurrascaria.it/,"[Homepage - Boa Vida Churrascaria] ristorante brasiliano a varese Una churrascaria così non si era mai vista prima Potrete avere a disposizione un coloratissimo MENU, con i piatti tipici del Brasile e gli immancabili riso e feijoada, nonché la nostra selezione di carni cotte e servite sulla tradizionale spada. Con oltre 10 tagli di carne (manzo, pollo, maiale ed agnello) […] Homepage - Boa Vida Churrascaria Vai al contenuto ristorante brasiliano a varese Una churrascaria così non si era mai vista prima Potrete avere a disposizion | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness","Consumi: cucina, spa",9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Full Pub,"Via Leon Battista Alberti, 25- 21012 Cassano Magnago (VA)","377 5031404, 0331 289125",https://www.fullpub.it/,[SITO NON RAGGIUNGIBILE],,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Hotel Ristorante La Perla,"Via Sottomonte, 4- 28040 Varallo Pombia (NO)","0321 921447, 0321 921561",https://www.hotelristorantelaperla.it/it/hotel-ristorante-4-stelle-varallo-pombia/hotel,"[Hotel | Hotel Ristorante La Perla] Hotel | Hotel Ristorante La Perla Salta al contenuto principale Hotel Hotel A pochi passi dal lago Maggiore Immerso nell'ampio parco che abbraccia tutta la struttura, potrai godere di un sereno e rilassante soggiorno a poca distanza dal Lago Maggiore. L'accoglienza famigliare dello staff, sempre attento ad ogni esigenza, sarà un buon motivo per ritornare ospite a Varallo Pombia . E nelle belle giornate, la quite e la frescura che si percepiscono nel parco dell'Hotel La Perla sapranno tentarti pe | SUGGERIMENTI: Focus su efficientamento climatizzazione; Evidenziare costi energetici piscina/spa/wellness; Chiave magnetica spegni-tutto per camere","Consumi: aria condizionata, piscina, stanza",10
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Old Wild West,"Via Milano, 156- 21019 Somma Lombardo (VA)",339 9908103,https://www.oldwildwest.it/it/ristoranti/somma-lombardo?utm_campaign=Brand-Schede_Google&utm_content=paginaristorante&utm_medium=Organic&utm_source=Partoo,"[Old Wild West 
    Somma Lombardo - Ristorante Steakhouse] Menu, indirizzo, orari e promozioni di Old Wild West Somma Lombardo. Gusta la leggenda del vecchio west, prenota il tuo tavolo oppure ordina online! Old Wild West Somma Lombardo - Ristorante Steakhouse Prenota: Seleziona un altro ristorante Accedi en it Ordina Online Prenota UN tavolo ACCEDI en it Bambini Il nostro mondo Qualità ORDINA ONLINE PRENOTA UN TAVOLO Ristorante Steakhouse di Somma Somma Lombardo 655e15ea-779c-411f-94be-f5ac6c665225 8522 CHIAMA SUBITO Contatti Via Milano 156 - 21019 Som | SUGGERIMENTI: Relamping LED con payback 8-12 mesi",Consumi: led,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Restaurant One,Via Giusti Giuseppe- 21019 Somma Lombardo (VA),0331 252374,https://milano.restaurantone.it/,"[Home | Ristorante Restaurant ONE] Benvenuti al Ristorante ONE. Ristorante Giapponese a Milano MI | Prenotazione | Da asporto | Consegna a domicilio Home | Ristorante Restaurant ONE Home Menu Gallery Contact Restaurant ONE Via Gallarate, 427 20151 Milano MI 023 391 0453 Ristorante giapponese Takeaway Delivery 023 391 0453 Google Maps PASSION CUCINA - Le ricette sono gustose e preparate in modo tradizionale con ingredienti scelti con cura, per offrirti piatti che ti invitano a esplorare tutta la gastronomia dell'Asia. UN PASSO VER | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Sapori D'Italia,"Corso Sempione, 123- 21013 Gallarate (VA)",347 0102613,https://www.saporiditaliagallarate.it/,"[Sapori d'Italia - Ristorante Pizzeria al Bacio - Gallarate (VA)] Sapori d'Italia, Ristorante Pizzeria a Gallarate (Varese). Tutto il buono della tradizione italiana, per ricette semplici, preparate alla perfezione. Le eccellenze d’Italia a tavola sono le protagoniste dei nostri piatti. Un gustoso intreccio tra ingredienti del Nord e del Sud per un connubio dal piacere assoluto. Sapori d'Italia - Ristorante Pizzeria al Bacio - Gallarate (VA) Vai al contenuto Cucina al Bacio Tutto il buono della tradizione italiana, per ricette semplici, preparate alla perfezio | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness","Consumi: forno, cucina, spa",9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Wen,"Via Sempione, 67- 21029 Vergiate (VA)","0331 964415, 0331 942522",https://wen.restaurant/ristorante/gallarate/,"[Gallarate - Wen Japanese Restaurant] Gallarate - Wen Japanese Restaurant MENU Prenotazione Take away Delivery Ristorante: Gallarate Prenota Eventi Contatti Gallarate Il ristorante di Gallarate La cucina giapponese non è qualcosa da mangiare, ma qualcosa da guardare. Porta a casa un po' di Wen Ordina il tuo Take Away e vieni a ritirarlo nel nostro ristorante. Take Away La nostra filosofia Wen. Non solo un ristorante ma un luogo della mente e uno spazio per l'anima dove ritrovare il piacere del gusto attraverso sapori naturali e raff | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness","Consumi: cucina, spa",9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Pipi e Patate,"Via Magenta, 13- 21013 Gallarate (VA)","353 4068572, 375 6070688",https://www.pipiepatate.it/,"[Pipi e Patate - Autentica Cucina Calabrese a Gallarate, Varese] Pipi e Patate è l'autentica cucina calabrese a Gallarate, Varese. Tutti i profumi dei piatti di Calabria in un irresistibile tripudio di sapori grazie a ingredienti tipici calabresi, di fornitori selezionati, per una vera esperienza calabra. Pipi e Patate - Autentica Cucina Calabrese a Gallarate, Varese Vai al contenuto Autentica cucina calabrese Tutti i profumi dei piatti di Calabria in un irresistibile tripudio di sapori. Da noi, come in famiglia Un caloroso benvenuto e tanti sorrisi, perché d | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness; Relamping LED con payback 8-12 mesi","Consumi: cucina, spa, led",10
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Yes Brasil,"Via Monte Leone, 1- 21013 Gallarate (VA)",345 0519673,https://yesbrasilgallarate.it/,[SITO NON RAGGIUNGIBILE],,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Flavour Of India,"Via Varese, 22- 21013 Gallarate (VA)",0331 797724,http://www.flavourofindia-gallarate.it/,[Ristorante indiano a Gallarate] Ristorante indiano a Gallarate top of page Flavour Of India cucina indiana Guarda il menu bottom of page | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura,Consumi: cucina,10
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Také Sushi,"Via Manzoni Alessandro, 8- 21013 Gallarate (VA)",350 822 3552,https://toshisommalombardo.it/,"[HOME - Toshi Sushi - Somma Lombardo] Toshi Somma è un ristorante giapponese self-service a Somma Vesuviana: scegli tra sushi, sashimi e piatti caldi, freschi ogni giorno. HOME - Toshi Sushi - Somma Lombardo Skip to content Dove il nome è garanzia di autentico sushi. PRENOTA ORA TOSHI RESTAURANT Toshi Restaurant è un elegante ristorante giapponese all-you-can-eat, noto per il sushi fresco e l’ambiente raffinato. Perfetto per cene tra amici o in famiglia, offre un’esperienza gustosa in un’atmosfera accogliente e curata. GUARDA I PREZ | SUGGERIMENTI: Relamping LED con payback 8-12 mesi",Consumi: illuminazione,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Birrificio Settimo,"Via Monte Rosa, 33- 21040 Carnago (VA)",0331 160 2020,http://www.birrificiosettimo.it/,"[Home - Birrificio Settimo] Home - Birrificio Settimo PRENOTA IL TUO TAVOLO! Prenota online PRODOTTA E SERVITA IN POCHI METRI! Scopri le birre Dal 2010 produciamo birra artigianale. Studio, passione e ricerca hanno portato alla nascita di tre linee, diverse ma accomunate dalla costante ricerca della perfezione. Scoprile tutte, un sorso alla volta. Triskell Bulli Pink Kriek Pizze leggere e abbinamenti sorprendenti, piatti della tradizione birraria e ingredienti di prima qualità. Sei tu a decidere come accompagnare la tua bi | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura",Consumi: cucina,10
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Lomitos,"Via Postcastello, 11- 21013 Gallarate (VA)",0331 073639,http://www.lomitosgallarate.it/,[www.lomitosgallarate.it | Lomitos Gallarate Ristorante Argentino] www.lomitosgallarate.it | Lomitos Gallarate Ristorante Argentino Qui è già tutto pronto per un'altra serata insieme Qui è già tutto pronto per un'altra serata insieme Qui è già tutto pronto per un'altra serata insieme | SUGGERIMENTI: Check energetico completo con termocamera,,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Steak House American Pub,"Via Soragana, 4/B - 21019 Somma Lombardo (VA)",0331 259776,,,,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Antica Locanda Visconti,"Piazza Visconti di Modrone Guido, 1 - 21019 Somma Lombardo (VA)","0331 252158, 342 3110372, 0331 1704681",,,,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Presente sulla guida michelin,Via Goffredo Mameli 86 - 21019 Somma Lombardo (VA),0331 181 4551,https://www.cortevisconti.it/,"[Ristoranti vicino a Malpensa | Corte Visconti Somma Lombardo] Corte Visconti, ristorante elegante ed accogliente in provincia di Varese vicino a Malpensa, propone cucina di alto livello a base di carne e di pesce. Ristoranti vicino a Malpensa | Corte Visconti Somma Lombardo × CORTE VISCONTI Il Ristorante Dehors estivo Galleria fotografica Novità ed eventi LA CUCINA Menu I Piatti Roberto Mainini LA CANTINA Carta vini Le etichette PROPOSTE E SERVIZI Scopri Ora! Proposte Servizi LOCATION Dove Siamo Mappa Da vedere FRIENDS CONTATTI HOME PAGE Orari Video In Cuc | SUGGERIMENTI: Menzionare risparmio su refrigerazione e cottura; Evidenziare costi energetici piscina/spa/wellness","Consumi: cucina, spa",10
