fonte,categoria,citta,nome,indirizzo,telefono,sito,descrizione,note,punteggio
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Hotel Ristorante La Perla,"Via Sottomonte, 4- 28040 Varallo Pombia (NO)","0321 921447, 0321 921561",https://www.hotelristorantelaperla.it/it/hotel-ristorante-4-stelle-varallo-pombia/hotel,"Hotel ristorante con 52 camere, piscina, parco, navetta Malpensa. Ristorante interno, bar, colazione buffet. Climatizzazione camere, piscina riscaldata, lavanderia, cucina professionale. Consumi energetici molto alti.",Hotel con piscina e 52 camere: altissimi consumi. Target premium per audit energetico completo.,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Old Wild West,"Via Milano, 156- 21019 Somma Lombardo (VA)",339 9908103,https://www.oldwildwest.it/it/ristoranti/somma-lombardo?utm_campaign=Brand-Schede_Google&utm_content=paginaristorante&utm_medium=Organic&utm_source=Partoo,"Old Wild West Somma Lombardo, steakhouse appartenente a catena Cigierre. Menu hamburger, griglia. Location commerciale. Decisioni energetiche centralizzate a livello corporate.",Catena nazionale: decisioni accentrate. Difficile vendita a livello locale.,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Restaurant One,Via Giusti Giuseppe- 21019 Somma Lombardo (VA),0331 252374,https://milano.restaurantone.it/,"Ristorante giapponese a Milano (via Gallarate), non a Somma Lombardo. Dati sito indicano Milano. Refrigeration per sushi. Consumi medi.","Attivo a Milano, non in zona di competenza. Da scartare geograficamente.",3
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Sapori D'Italia,"Corso Sempione, 123- 21013 Gallarate (VA)",347 0102613,https://www.saporiditaliagallarate.it/,"Ristorante e pizzeria a Gallarate dal 2008, conduzione familiare dal 1986. Forno a legna, impasti macinati a pietra, oltre 50 pizze. Cucina tradizionale italiana. Consumi medio-alti per forno a legna e climatizzazione.",Storico con forno a legna e oltre 50 pizze: target valido per audit efficienza forno e climatizzazione.,7
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Wen,"Via Sempione, 67- 21029 Vergiate (VA)","0331 964415, 0331 942522",https://wen.restaurant/ristorante/gallarate/,"[Gallarate - Wen Japanese Restaurant] | Gallarate - Wen Japanese Restaurant MENU Prenotazione Take away Delivery Ristorante: Gallarate Prenota Eventi Contatti Gallarate Il ristorante di Gallarate La cucina giapponese non è qualcosa da mangiare, ma qualcosa da guardare. Porta a casa un po' di Wen Ordina il tuo Take Away e vieni a ritirarlo nel nostro ristorante. Take Away La nostra filosofia Wen. Non solo un ristorante ma un luogo della mente e uno spazio per l'anima dove ritrovare il piacere del gusto attraverso sapori naturali e raffinati e perdersi, nei colori e nei profumi che evocano tutto l'incanto d'oriente. Assaggio dopo assaggio ti scoprirai vicino a una cultura affascinante e lontana che ti accoglierà con autentica ospitalità. Prenota il tuo tavolo Utilizza il form qui sotto per prenotare direttamente il tuo pranzo o cena. Orario 12:00 12:15 12:30 12:45 13:00 13:15 13:30 13:45 14:00 14:15 14:30 14:45 15:00 19:00 19:15 19:30 19:45 20:00 20:15 20:30 20:45 21:00 icon-booking-notes Ho letto l' informativa e acconsento al trattamento dei dati Desidero ricevere comunicazioni da SushiWen tramite posta tradizionale, telefono, email e sistemi automatizzati di comunicazione Prenota Dove siamo Via Carlo Noè, 45 - 21013 Gallarate (VA) Contatti wen.gallarate@altrosito.it 0331 786795 aperto tutti i giorni 12:00 > 14:30 / 18:30 > 23:30 Chiama ×",,5
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Pipi e Patate,"Via Magenta, 13- 21013 Gallarate (VA)","353 4068572, 375 6070688",https://www.pipiepatate.it/,Ristorante calabrese a Gallarate con ingredienti tipici calabresi selezionati. Cucina tradizionale con prodotti DOP e IGP. Fornitori locali. Consumi energetici medi.,Cucina calabrese con ingredienti di qualita': proporre audit su efficienza refrigeration e cottura.,6
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Yes Brasil,"Via Monte Leone, 1- 21013 Gallarate (VA)",345 0519673,https://yesbrasilgallarate.it/,[ERR: ConnectError],,5
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Flavour Of India,"Via Varese, 22- 21013 Gallarate (VA)",0331 797724,http://www.flavourofindia-gallarate.it/,Ristorante indiano a Gallarate. Dati sito minimi. Presumibile cucina professionale con forno tandoor e refrigeration. Consumi medi.,Sito con poche informazioni: necessario contatto diretto.,5
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Také Sushi,"Via Manzoni Alessandro, 8- 21013 Gallarate (VA)",350 822 3552,https://toshisommalombardo.it/,"[HOME - Toshi Sushi - Somma Lombardo] | Toshi Somma è un ristorante giapponese self-service a Somma Vesuviana: scegli tra sushi, sashimi e piatti caldi, freschi ogni giorno. | HOME - Toshi Sushi - Somma Lombardo Skip to content Dove il nome è garanzia di autentico sushi. PRENOTA ORA TOSHI RESTAURANT Toshi Restaurant è un elegante ristorante giapponese all-you-can-eat, noto per il sushi fresco e l’ambiente raffinato. Perfetto per cene tra amici o in famiglia, offre un’esperienza gustosa in un’atmosfera accogliente e curata. GUARDA I PREZZI ORARIO 12:00-15:00 19:00-23:00 Via Milano 109 somma lombardo ABOUT US Ambiente L’ambiente di Toshi Restaurant è moderno, curato nei dettagli e molto accogliente. Gli arredi eleganti, l’illuminazione soffusa e la disposizione armoniosa dei tavoli creano un’atmosfera rilassante, perfetta per godersi un pasto in tranquillità. Un luogo ideale per chi cerca una pausa piacevole in un contesto raffinato. Ingrediente Toshi Restaurant utilizza solo ingredienti freschi e di alta qualità. Il pesce è sempre fresco, selezionato con cura ogni giorno, per garantire sapori autentici e piatti dal gusto raffinato. Anche le verdure e gli altri ingredienti vengono scelti con attenzione, per offrire un’esperienza culinaria sana e deliziosa. SCOPRI DI PIÙ Via Milano 109 somma lombardo ORARIO 12:00-15:00 19:00-23:00 CONTATTACI 3508223552 3508223552 SEGUICI toshi_sommalombardo Toshi Somma Lombardo TOSHI SOMMA LOMBARDO – P.IVA 04045310127 – Via Milano, 109, 21019 Somma Lombardo (VA), © 2023 Main Tank SRL.",,5
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Birrificio Settimo,"Via Monte Rosa, 33- 21040 Carnago (VA)",0331 160 2020,http://www.birrificiosettimo.it/,"Birrificio artigianale e pub a Somma Lombardo dal 2010. Produce tre linee di birra, offre pizze e cucina. Attrezzatura per produzione birra (consumo elettrico e termico significativo), cucina. Consumi energetici medio-alti.",Birrificio con produzione interna: alti consumi per processo produttivo. Target molto interessante.,8
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Lomitos,"Via Postcastello, 11- 21013 Gallarate (VA)",0331 073639,http://www.lomitosgallarate.it/,"Ristorante argentino a Gallarate. Dati sito minimi. Presumibile griglia per carne, refrigeration. Consumi medi.",Sito con poche informazioni: necessario contatto diretto.,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Steak House American Pub,"Via Soragana, 4/B - 21019 Somma Lombardo (VA)",0331 259776,,Sito web non disponibile per Steak House American Pub. Contattare per verificare.,,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Antica Locanda Visconti,"Piazza Visconti di Modrone Guido, 1 - 21019 Somma Lombardo (VA)","0331 252158, 342 3110372, 0331 1704681",,Sito web non disponibile per Antica Locanda Visconti. Contattare per verificare.,,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Presente sulla guida michelin,Via Goffredo Mameli 86 - 21019 Somma Lombardo (VA),0331 181 4551,https://www.cortevisconti.it/,"[Ristoranti vicino a Malpensa | Corte Visconti Somma Lombardo] | Corte Visconti, ristorante elegante ed accogliente in provincia di Varese vicino a Malpensa, propone cucina di alto livello a base di carne e di pesce. | Ristoranti vicino a Malpensa | Corte Visconti Somma Lombardo × CORTE VISCONTI Il Ristorante Dehors estivo Galleria fotografica Novità ed eventi LA CUCINA Menu I Piatti Roberto Mainini LA CANTINA Carta vini Le etichette PROPOSTE E SERVIZI Scopri Ora! Proposte Servizi LOCATION Dove Siamo Mappa Da vedere FRIENDS CONTATTI HOME PAGE Orari Video In Cucina e in Sala Menu ☰ Suggestivo dehors estivo Richiesta Informazioni Menu Degustazione della Corte Richiesta Informazioni I piatti dello Chef Roberto Mainini Richiesta Informazioni Menu Degustazione di Giandomenico Richiesta Informazioni Business Menu bilanciato Da martedì a venerdì Richiesta Informazioni Regala una Cena Ristorante Elegante e Cucina Ricercata Richiesta Informazioni Menu Degustazione della Corte Richiesta Informazioni Menu Degustazione di Giandomenico Richiesta Informazioni Business Menu bilanciato Da martedì a venerdì Richiesta Informazioni Cena Romantica con Champagne Richiesta Informazioni Riunioni e Cene Aziendali Sale riservate e confortevoli Richiesta Informazioni Cerimonie Ambiente affascinante ed accogliente Richiesta Informazioni Catering per Eventi Aziendali Richiesta Informazioni Ristorante La location accoglie gli ospiti in una sala principale dotata di camino a vista molto suggestiva. Curata nei particolari, calda l'atmosfera creata dai toni del legno e dalle luci soffuse. Tovagliato importante e mise en place attenta, molto ricercata nel dettaglio. Una saletta secondaria può essere dedicata a pranzi e cene di o semplicemente riservata a piccoli gruppi di persone che la possono anche riservare in esclusiva. Si tratta di un’area intima e raccolta, dove è stata anche ricavata la cantina a vista, dedicata ai clienti più esigenti che troveranno etichette di varia provenienza e di sicuro interesse. Servizi e proposte SCOPRI Il Menu del Ristorante Il ristorante propone una cucina tradizionale rivisitata con passione e creatività dallo Chef Roberto Mainini. Permette di vivere una inimitabile esperienza ",,5
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,La Pizzeria di Somma,"Corso Repubblica, 7 - 21019 Somma Lombardo (VA)",392 2577359,http://www.lapizzeriadi.it/,"Pizzeria con 3 sedi (Ferno, Marnate, Somma Lombardo), specializzata in pizza senza glutine certificata AIC. Consegna a domicilio e app. Forni elettrici, impastatrici. Consumi medi per singola sede, medio-alti complessivi.",Tre sedi con consegna: potenziale per audit multi-sito su efficienza forni e refrigeration.,7
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Pizzeria Marisa,Corso Europa 56 - 21019 Somma Lombardo (VA),0331 251593,,Sito web non disponibile per Pizzeria Marisa. Contattare per verificare.,,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Ristorante Pizzeria Lindbergh,Via Lazzaretto 1 - 21019 Somma Lombardo (VA),0331 951220,,Sito web non disponibile per Ristorante Pizzeria Lindbergh. Contattare per verificare.,,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Shine Malpensa S.r.l.,"Via Giovanni Oldrini, 1 - 21019 Somma Lombardo (VA)",0331 18330,http://hiex-malpensahotel.com/,"Holiday Inn Express Malpensa, hotel 121 camere con colazione inclusa, navetta, sala riunioni. 2 colonnine ricarica EV. Tavola calda sera. Climatizzazione 121 camere, lavanderia, cucina professionale. Consumi energetici molto alti.",Hotel 121 camere con climatizzazione estesa: target premium per efficienza energetica.,9
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Villa Righini,"Via Mazzini Giuseppe, 95/97 - 21019 Somma Lombardo (VA)",0331 253803,,Sito web non disponibile per Villa Righini. Contattare per verificare.,,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Visconti 23,"Via Visconti Guido, 23 - 21019 Somma Lombardo (VA)",371 1736382,,Sito web non disponibile per Visconti 23. Contattare per verificare.,,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Sushi Mercury,"Ss33 del Sempione, 27 - 21011 Casorate Sempione (VA)",0331 295797,https://sushimercury.it/casorate-sempione/,"Ristorante sushi all-you-can-eat a Casorate Sempione con menu fisso a 25,90€ per cena. Attivo su ordini online, prenotazioni e delivery. Locale moderno con parcheggio pubblico e privato.",Chiedere orari di maggiore affluenza e consumo energetico. Valutare se interessati a risparmio per cucina e refrigerazione.,7
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,C. & G. S.a.s. di Ciobanu Tania e C.,"Via XX Settembre, 4 - 21010 Arsago Seprio (VA)",0331 768438,,Sito web non disponibile per C. & G. S.a.s. di Ciobanu Tania e C.. Contattare per verificare.,,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,La Meridiana,"Via Garibaldi Giuseppe, 36 - 21010 Arsago Seprio (VA)",0331 767033,http://www.lameridianaristorante.it/,"[home page] | home page Maestro� di� Cucina� e� Chef�� Executive� International� Giordano�� Ferrarese Ristorante La Meridiana Ristorante La Meridiana Via G. Garibaldi n. 36 - Arsago Seprio 21010� _ Varese _ Per ulteriori informazioni: Tel.: 0331 767033 Fax: 0331 768032 E-mail: info@lameridianaristorante.it �Il� Nostro Locale situato nella pianura lombarda in un territorio ricco di storia , di derivazione celtica che ha contribuito notevolmente allo sviluppo agricolo e enologo, nel nostro locale la parola d�ordine � accoglienza e cordialit� da offrire in un ambiente raffinato e d accogliente",,5
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,La Brasserie,"Via Corgeno, 42 - 21029 Vergiate (VA)",0331 964521,https://www.btgourmet.it/,"Ristorante greco a Gallarate aperto dal 2024, con cucina tradizionale, eventi con musica e balli tipici. Propone menu alla carta con piatti come moussaka, souvlaki e gyros.","Attività giovane, potrebbe aver bisogno di ottimizzare costi. Chiedere se hanno già valutato efficienza energetica.",6
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Ghino di Tacco,"Via Puccini, 28 - 21029 Vergiate (VA)",0331 948482,,Sito web non disponibile per Ghino di Tacco. Contattare per verificare.,,4
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Aereo Club,"Via Roma, 26 - 21029 Vergiate (VA)",0331 948256,http://www.aeroclubvarese.it/,"[Scopri la nostra Scuola di Volo e diventa pilota - Aeroclub Varese] | Da 75 anni formiamo la prossima generazione di piloti. Scopri i Corsi per diventare pilota di linea e privato. Ti attendono Istruttori esperti e percorsi su misura. | Scopri la nostra Scuola di Volo e diventa pilota - Aeroclub Varese Vai al contenuto Lavora con noi Siamo alla ricerca di un meccanico, scopri i requisiti e candidati. CANDIDATI ORA Dal 1948 la nostra Scuola di Volo forma i piloti professionisti del futuro. CON LA NOSTRA SCUOLA DI VOLO PUOI COSTRUIRE LA TUA CARRIERA DI PILOTA! PILOTA DI LINEA – ATPL L’obiettivo di questi corsi è conseguire l’ATPL “Frozen” che ti consentirà di esercitare tutti i privilegi di una licenza CPL e inoltre di operare in qualità di Pilota in Comando in operazioni di trasporto aereo commerciale con aeromobili multi pilot. dettagli dEI corSI PILOTA PRIVATO – PPL L’obiettivo del corso è conseguire la licenza PPL(A) con la quale è possibile operare in qualità di Pilota in Comando (PIC) su velivoli non commerciali in operazioni non remunerate. dettagli dEI corsI PILOTA COMMERCIALE – CPL L’obiettivo di questo corso è conseguire la Licenza CPL(A) che ti consentirà di esercitare tutti i privilegi della licenza PPL ed inoltre operare come Comandante in operazioni commerciali single pilot o copilota in operazioni commerciali di trasporto aereo con aeromobili multi pilot. dettagli dei corsi scopri tutti i nostri corsi Prossimi eventi in programma Data 13 settembre 2026 Open Day | Corso Pilota di Linea (ATPL) Scopri come diventare Pilota di Linea con il nostro Open Day. Se vuoi diventare un Pilota di Linea o commerciale, non puoi perderti questo evento. leggi tutti i dettagli Data Ottobre 2026 Inizio Corso | Pilota Privato (PPL) Venegono Inferiore Per il tuo primo passo verso una carriera come pilota di linea o per diletto, decolla verso il tuo sogno con la nostra Scuola di Volo. leggi tutti i dettagli Data Ottobre 2026 Inizio corso | Pilota Linea – Commerciale (ATPL) Per il tuo primo passo verso una carriera come pilota di linea, decolla verso il tuo sogno con la nostra Scuola di Volo. leggi tutti i dettagli Inizia il tuo viaggio nel mondo dell’aviazione Scopri i prossimi appuntamenti e i corsi in part",,5
PagineGialle,Ristoranti/Pizzerie,Somma Lombardo,Cimilin,"Via Vernome, 17 - 28053 Castelletto sopra Ticino (NO)",0331 972016,https://www.ristoranteilcastigo.it/,"[Il Castigo] | Il Castigo Vai al contenuto principale Il Castigo Benvenuti a Il Castigo Il Castigo è il ristorante perfetto per gli amanti della cucina italiana. Situato a Somma Lombardo, ti offriamo un'esperienza culinaria indimenticabile con piatti preparati con passione e ingredienti freschi. La nostra accoglienza calorosa e l'atmosfera familiare renderanno ogni visita un momento speciale. Che si tratti di una cena romantica, di un pranzo con amici o di lavoro, il Castigo è la scelta giusta per viverla. Ecco a voi il Menù per Pasqua al Castigo I Nostri Servizi Selezione completa di Vini locali Offriamo una selezione di vini locali per accompagnare i nostri piatti, rendendo la tua esperienza culinaria ancora più memorabile. Specialità dello Chef Le nostre specialità sono preparate con ingredienti freschi combinati all'abilità del nostro chef. Ogni piatto è un viaggio nei sapori autentici del nostro paese, pronto a deliziare il tuo palato. Scopri il menu Un piccolo gioiello culinario dall'epoca medievale Il Ristorante sorge di fronte a un maestoso castello medievale, nel cuore di una piccola città lombarda. Con un’atmosfera calda e raffinata, offre piatti della tradizione lombarda rivisitati con creatività, accompagnati da una selezione di vini locali. Domande frequenti Quali sono gli orari di apertura? Siamo aperti Lun-Mer: 19:00-22:30. Mar: chiuso Gio-Ven-Sab-Dom: 12:00-14.30 / 19.00-22.30 Accettate prenotazioni? Certamente! È Consigliata la prenotazione. Un'esperienza culinaria che risveglia i sensi, con piatti che raccontano una storia di passione e tradizione. Il Ristorante è stato premiato come ""Scelta dei Viaggiatori 2024"" da TripAdvisor Contattaci Contattaci a questo numero per prenotare il tuo tavolo: 0331 250311 Indirizzo Piazza Publio Cornelio Scipione, 7 Somma Lombardo, Varese, Italia Instagram Facebook Condividi Condividi Condividi Condividi Unisciti a Noi per un'Esperienza Indimenticabile Vieni a scoprire la vera cucina italiana e goditi un momento speciale con noi.",,5
